gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
PTPRCAP,CD8T,3.2852668846848496e-237,7.669075714143449e-236,0.5388474999999999,high,Healthy,UC_inflamed,161163393.5,9.502651635669594e-133,23962,11609,4.631967451345606e-131
PTPRCAP,CD8T,3.2852668846848496e-237,7.669075714143449e-236,0.5388474999999999,high,UC_inflamed,UC_non_inflamed,32410470.0,2.7004863579093477e-105,11609,6890,9.183136147409216e-104
PTPRCAP,CD8T,3.2852668846848496e-237,7.669075714143449e-236,0.5388474999999999,high,UC_inflamed,CD_inflamed,8006853.5,4.340795454631537e-105,11609,1979,1.4692835392358325e-103
SPTAN1,CD8T,2.9483865381215527e-236,6.862060704816736e-235,0.36344159,medium,UC_inflamed,UC_non_inflamed,47423930.5,2.271152011749508e-206,11609,6890,2.3643764155931365e-204
SPTAN1,CD8T,2.9483865381215527e-236,6.862060704816736e-235,0.36344159,medium,UC_inflamed,Colitis_inflamed,73511763.5,5.8128567121736246e-11,11609,12212,2.1555123609761743e-10
SPTAN1,CD8T,2.9483865381215527e-236,6.862060704816736e-235,0.36344159,medium,Healthy,UC_inflamed,134698300.0,1.6289404455593623e-10,23962,11609,5.90897715515317e-10
SPTAN1,CD8T,2.9483865381215527e-236,6.862060704816736e-235,0.36344159,medium,UC_inflamed,CD_inflamed,10675005.0,1.9265391617961406e-10,11609,1979,6.959984118245551e-10
ARF4,CD8T,3.5047025029965915e-236,8.144084785580446e-235,0.4757481,medium,UC_inflamed,UC_non_inflamed,47483655.0,1.8933259605694876e-163,11609,6890,1.3025209139244591e-161
ARF4,CD8T,3.5047025029965915e-236,8.144084785580446e-235,0.4757481,medium,UC_inflamed,CD_inflamed,9874587.0,1.1064393291866744e-30,11609,1979,8.385903052638428e-30
ARF4,CD8T,3.5047025029965915e-236,8.144084785580446e-235,0.4757481,medium,Healthy,UC_inflamed,132732215.5,3.2077351570009214e-17,23962,11609,1.5573548385234486e-16
ARF4,CD8T,3.5047025029965915e-236,8.144084785580446e-235,0.4757481,medium,UC_inflamed,Colitis_inflamed,74116976.5,2.5010889005255335e-13,11609,12212,1.035263615270991e-12
DDIT3,CD8T,6.457532501884961e-236,1.4962035440656557e-234,0.3758696100000001,medium,UC_inflamed,UC_non_inflamed,46556526.0,3.8080846108589913e-172,11609,6890,2.863174727258826e-170
DDIT3,CD8T,6.457532501884961e-236,1.4962035440656557e-234,0.3758696100000001,medium,UC_inflamed,Colitis_inflamed,75010491.5,1.1126447730376914e-27,11609,12212,7.729432804111642e-27
DDIT3,CD8T,6.457532501884961e-236,1.4962035440656557e-234,0.3758696100000001,medium,UC_inflamed,CD_inflamed,10213853.0,1.7023644461397773e-24,11609,1979,1.0701658692798747e-23
DDIT3,CD8T,6.457532501884961e-236,1.4962035440656557e-234,0.3758696100000001,medium,Healthy,UC_inflamed,134996652.0,5.99748311001197e-10,23962,11609,2.111891409103174e-09
ACTR2,CD8T,2.0152376013595853e-235,4.66233615897879e-234,0.46666015,medium,UC_inflamed,UC_non_inflamed,46499885.0,4.577471159271043e-117,11609,6890,1.8384083047396545e-115
ACTR2,CD8T,2.0152376013595853e-235,4.66233615897879e-234,0.46666015,medium,UC_inflamed,CD_inflamed,9705623.5,4.0240480744661337e-36,11609,1979,3.5348147834229887e-35
ACTR2,CD8T,2.0152376013595853e-235,4.66233615897879e-234,0.46666015,medium,UC_inflamed,Colitis_inflamed,67185516.0,1.785197280746157e-15,11609,12212,8.094656851854514e-15
ACTR2,CD8T,2.0152376013595853e-235,4.66233615897879e-234,0.46666015,medium,Healthy,UC_inflamed,143593658.0,1.4116849105605116e-08,23962,11609,4.601798499054152e-08
ITM2A,CD8T,2.337142954282297e-234,5.359227361390394e-233,0.59203675,high,UC_inflamed,UC_non_inflamed,45571064.0,1.6202802324600087e-76,11609,6890,3.416866982292581e-75
ITM2A,CD8T,2.337142954282297e-234,5.359227361390394e-233,0.59203675,high,UC_inflamed,CD_inflamed,9191969.0,6.77417824054245e-55,11609,1979,9.388824489151131e-54
ITM2A,CD8T,2.337142954282297e-234,5.359227361390394e-233,0.59203675,high,Healthy,UC_inflamed,148596027.5,4.2343985173184996e-30,23962,11609,3.156152548776528e-29
ITM2A,CD8T,2.337142954282297e-234,5.359227361390394e-233,0.59203675,high,UC_inflamed,Colitis_inflamed,66502223.5,1.3257778053839998e-19,11609,12212,7.044424795681068e-19
CTSD,CD8T,2.0349822826205586e-233,4.6526278746914446e-232,0.49164608,medium,UC_inflamed,UC_non_inflamed,46618334.5,2.662252515470899e-115,11609,6890,1.0411747635176986e-113
CTSD,CD8T,2.0349822826205586e-233,4.6526278746914446e-232,0.49164608,medium,UC_inflamed,CD_inflamed,9661903.0,1.4109393099129912e-36,11609,1979,1.255077469547016e-35
CTSD,CD8T,2.0349822826205586e-233,4.6526278746914446e-232,0.49164608,medium,UC_inflamed,Colitis_inflamed,67298593.5,3.413761786754199e-14,11609,12212,1.4680935025147902e-13
CTSD,CD8T,2.0349822826205586e-233,4.6526278746914446e-232,0.49164608,medium,Healthy,UC_inflamed,143730994.0,8.781690606579693e-09,23962,11609,2.899266665688813e-08
CHCHD10,CD8T,1.217884956641188e-232,2.772248524289978e-231,0.28236216,medium,Healthy,UC_inflamed,162051623.0,1.46704540709808e-212,23962,11609,1.6105498487603665e-210
CHCHD10,CD8T,1.217884956641188e-232,2.772248524289978e-231,0.28236216,medium,UC_inflamed,Colitis_inflamed,60272375.0,7.837817806893902e-143,11609,12212,4.314014209843687e-141
CHCHD10,CD8T,1.217884956641188e-232,2.772248524289978e-231,0.28236216,medium,UC_inflamed,CD_inflamed,9501704.5,2.6416352113775665e-63,11609,1979,4.358522188222079e-62
CHCHD10,CD8T,1.217884956641188e-232,2.772248524289978e-231,0.28236216,medium,UC_inflamed,UC_non_inflamed,37212928.0,4.16692740147969e-28,11609,6890,2.933570807869838e-27
TRBC2,CD8T,2.0373124493766142e-232,4.6239557153953605e-231,0.4557663999999999,medium,UC_inflamed,Colitis_inflamed,80244798.5,7.562443963608283e-72,11609,12212,1.4652690090701564e-70
TRBC2,CD8T,2.0373124493766142e-232,4.6239557153953605e-231,0.4557663999999999,medium,UC_inflamed,CD_inflamed,13243213.0,3.6389261767130317e-28,11609,1979,2.566675692023097e-27
TRBC2,CD8T,2.0373124493766142e-232,4.6239557153953605e-231,0.4557663999999999,medium,UC_inflamed,UC_non_inflamed,36398596.5,4.782523915995576e-25,11609,6890,3.0587565095551704e-24
TRBC2,CD8T,2.0373124493766142e-232,4.6239557153953605e-231,0.4557663999999999,medium,Healthy,UC_inflamed,144711815.5,4.249338903584118e-10,23962,11609,1.508721407456398e-09
SRSF2,CD8T,3.7031520667215695e-232,8.368154822866316e-231,0.6746676699999999,high,UC_inflamed,UC_non_inflamed,48298051.0,4.649216418425746e-135,11609,6890,2.3318477240344644e-133
SRSF2,CD8T,3.7031520667215695e-232,8.368154822866316e-231,0.6746676699999999,high,Healthy,UC_inflamed,121702390.0,9.681793992661992e-88,23962,11609,2.4876402720456508e-86
SRSF2,CD8T,3.7031520667215695e-232,8.368154822866316e-231,0.6746676699999999,high,UC_inflamed,Colitis_inflamed,77016197.0,1.320306172838935e-32,11609,12212,1.0572559125681707e-31
SRSF2,CD8T,3.7031520667215695e-232,8.368154822866316e-231,0.6746676699999999,high,UC_inflamed,CD_inflamed,10038523.0,5.138104840619976e-20,11609,1979,2.769290802121238e-19
NUDT4,CD8T,5.918914114928263e-231,1.3317128472473187e-229,0.36378564,medium,UC_inflamed,CD_inflamed,8783736.5,1.3625831176415012e-157,11609,1979,8.8200969090098e-156
NUDT4,CD8T,5.918914114928263e-231,1.3317128472473187e-229,0.36378564,medium,UC_inflamed,Colitis_inflamed,66275101.5,3.9580328095048523e-44,11609,12212,4.259262220838945e-43
NUDT4,CD8T,5.918914114928263e-231,1.3317128472473187e-229,0.36378564,medium,Healthy,UC_inflamed,143981578.5,7.391187723813029e-19,23962,11609,3.817918990698853e-18
NUDT4,CD8T,5.918914114928263e-231,1.3317128472473187e-229,0.36378564,medium,UC_inflamed,UC_non_inflamed,41494072.5,5.067151744323234e-16,11609,6890,2.3483203027920255e-15
DEGS1,CD8T,2.9527106593530533e-229,6.586196932706158e-228,0.38950774,medium,UC_inflamed,CD_inflamed,8921074.5,1.7823752158521796e-106,11609,1979,6.1691710404683764e-105
DEGS1,CD8T,2.9527106593530533e-229,6.586196932706158e-228,0.38950774,medium,UC_inflamed,UC_non_inflamed,43480736.5,2.8564358876733267e-57,11609,6890,4.166551940130326e-56
DEGS1,CD8T,2.9527106593530533e-229,6.586196932706158e-228,0.38950774,medium,Healthy,UC_inflamed,145819318.5,1.0335912206679776e-24,23962,11609,6.540662714678892e-24
DEGS1,CD8T,2.9527106593530533e-229,6.586196932706158e-228,0.38950774,medium,UC_inflamed,Colitis_inflamed,68322708.5,6.416022046276226e-12,11609,12212,2.496678547739112e-11
LPXN,CD8T,2.3584162755183838e-228,5.2082809425403845e-227,0.40587753,medium,UC_inflamed,UC_non_inflamed,45215264.5,1.1347444474451736e-82,11609,6890,2.667502456007083e-81
LPXN,CD8T,2.3584162755183838e-228,5.2082809425403845e-227,0.40587753,medium,UC_inflamed,CD_inflamed,9572267.0,1.8789894292960228e-44,11609,1979,2.0397091371537104e-43
LPXN,CD8T,2.3584162755183838e-228,5.2082809425403845e-227,0.40587753,medium,UC_inflamed,Colitis_inflamed,65295988.0,4.867415519501647e-35,11609,12212,4.150459413436439e-34
LPXN,CD8T,2.3584162755183838e-228,5.2082809425403845e-227,0.40587753,medium,Healthy,UC_inflamed,146237464.0,2.0098585490837082e-20,23962,11609,1.0991094034972195e-19
TUBB2A,CD8T,3.3369558734559057e-226,7.266057838181929e-225,0.2557045659999999,medium,UC_inflamed,UC_non_inflamed,43827473.5,1.2098347373864908e-102,11609,6890,3.939423462517071e-101
TUBB2A,CD8T,3.3369558734559057e-226,7.266057838181929e-225,0.2557045659999999,medium,UC_inflamed,Colitis_inflamed,75790680.0,1.1141663989146648e-73,11609,12212,2.2257070025453581e-72
TUBB2A,CD8T,3.3369558734559057e-226,7.266057838181929e-225,0.2557045659999999,medium,Healthy,UC_inflamed,133086613.0,2.0013245018332748e-36,23962,11609,1.772802986745773e-35
TUBB2A,CD8T,3.3369558734559057e-226,7.266057838181929e-225,0.2557045659999999,medium,UC_inflamed,CD_inflamed,10431192.0,1.0381221934804732e-26,11609,1979,7.005639189609479e-26
SHISA5,CD8T,7.868118349774115e-226,1.7084586031276284e-224,0.39645761,medium,UC_inflamed,UC_non_inflamed,46487325.5,1.7051510448387982e-121,11609,6890,7.263014434575203e-120
SHISA5,CD8T,7.868118349774115e-226,1.7084586031276284e-224,0.39645761,medium,UC_inflamed,CD_inflamed,10034769.0,2.6871453682797457e-25,11609,1979,1.7324450022476103e-24
SHISA5,CD8T,7.868118349774115e-226,1.7084586031276284e-224,0.39645761,medium,Healthy,UC_inflamed,144625802.0,1.8862853287133844e-12,23962,11609,7.52318603737718e-12
SHISA5,CD8T,7.868118349774115e-226,1.7084586031276284e-224,0.39645761,medium,UC_inflamed,Colitis_inflamed,68270842.5,1.0187443553225202e-08,11609,12212,3.35039367826612e-08
TMOD3,CD8T,1.2275481938936653e-225,2.661742227400951e-224,0.3129577,medium,UC_inflamed,UC_non_inflamed,44990624.5,3.2836800791613077e-122,11609,6890,1.4079783726009812e-120
TMOD3,CD8T,1.2275481938936653e-225,2.661742227400951e-224,0.3129577,medium,UC_inflamed,CD_inflamed,9984373.0,5.5024150865911317e-39,11609,1979,5.209358354567643e-38
TMOD3,CD8T,1.2275481938936653e-225,2.661742227400951e-224,0.3129577,medium,Healthy,UC_inflamed,143450076.0,1.4796551892836997e-11,23962,11609,5.653581690015179e-11
TMOD3,CD8T,1.2275481938936653e-225,2.661742227400951e-224,0.3129577,medium,UC_inflamed,Colitis_inflamed,68558228.0,4.9891983879163e-10,11609,12212,1.764328313148127e-09
PRKAR1A,CD8T,5.281164963559865e-224,1.1325002991512443e-222,0.4332085399999999,medium,UC_inflamed,UC_non_inflamed,45726966.0,4.379573498205938e-103,11609,6890,1.4356407732262696e-101
PRKAR1A,CD8T,5.281164963559865e-224,1.1325002991512443e-222,0.4332085399999999,medium,UC_inflamed,CD_inflamed,9542174.5,1.13326579534339e-46,11609,1979,1.3008728178193369e-45
PRKAR1A,CD8T,5.281164963559865e-224,1.1325002991512443e-222,0.4332085399999999,medium,UC_inflamed,Colitis_inflamed,67528473.0,3.346538570309565e-14,11609,12212,1.4397992059101744e-13
PRKAR1A,CD8T,5.281164963559865e-224,1.1325002991512443e-222,0.4332085399999999,medium,Healthy,UC_inflamed,143883013.5,2.5749403493863275e-10,23962,11609,9.240683273584867e-10
SYAP1,CD8T,2.4858867772074978e-223,5.3234272348822273e-222,0.3511002,medium,UC_inflamed,UC_non_inflamed,46741333.0,1.4128852621107584e-154,11609,6890,8.823000056724994e-153
SYAP1,CD8T,2.4858867772074978e-223,5.3234272348822273e-222,0.3511002,medium,Healthy,UC_inflamed,127797401.0,1.6616070369682141e-62,23962,11609,2.7011387231627214e-61
SYAP1,CD8T,2.4858867772074978e-223,5.3234272348822273e-222,0.3511002,medium,UC_inflamed,Colitis_inflamed,76052947.0,2.084622970677269e-37,11609,12212,1.89677135269816e-36
SYAP1,CD8T,2.4858867772074978e-223,5.3234272348822273e-222,0.3511002,medium,UC_inflamed,CD_inflamed,10512556.5,1.1411828648036438e-13,11609,1979,4.796750629691421e-13
PRRC2B,CD8T,7.774158175717502e-223,1.6602312796412088e-221,0.25007203,medium,UC_inflamed,UC_non_inflamed,44400812.5,2.902982729506187e-106,11609,6890,1.00133940584059e-104
PRRC2B,CD8T,7.774158175717502e-223,1.6602312796412088e-221,0.25007203,medium,UC_inflamed,Colitis_inflamed,66111337.5,4.605381081323841e-38,11609,12212,4.256508597688405e-37
PRRC2B,CD8T,7.774158175717502e-223,1.6602312796412088e-221,0.25007203,medium,Healthy,UC_inflamed,144554214.0,2.116860805850863e-18,23962,11609,1.0754927057076926e-17
PRRC2B,CD8T,7.774158175717502e-223,1.6602312796412088e-221,0.25007203,medium,UC_inflamed,CD_inflamed,10713761.5,6.816930804162943e-13,11609,1979,2.7709911812479605e-12
H2AFJ,CD8T,8.011840474369422e-223,1.7086431255832842e-221,0.38229272,medium,UC_inflamed,CD_inflamed,9159498.5,5.912538838243734e-91,11609,1979,1.6087419832727718e-89
H2AFJ,CD8T,8.011840474369422e-223,1.7086431255832842e-221,0.38229272,medium,UC_inflamed,UC_non_inflamed,43308691.0,5.09465926042011e-53,11609,6890,6.779828738147898e-52
H2AFJ,CD8T,8.011840474369422e-223,1.7086431255832842e-221,0.38229272,medium,UC_inflamed,Colitis_inflamed,65935382.5,1.1307222890045175e-38,11609,12212,1.061267117222318e-37
H2AFJ,CD8T,8.011840474369422e-223,1.7086431255832842e-221,0.38229272,medium,Healthy,UC_inflamed,143690689.5,4.986704061029585e-13,23962,11609,2.0389679319305745e-12
LIMD2,CD8T,9.164410971061569e-222,1.9464357563810677e-220,0.4321154,medium,UC_inflamed,Colitis_inflamed,63654665.5,1.5361855602838748e-43,11609,12212,1.6304381473818246e-42
LIMD2,CD8T,9.164410971061569e-222,1.9464357563810677e-220,0.4321154,medium,Healthy,UC_inflamed,127906237.0,9.0949015076368e-37,23962,11609,8.134698921497871e-36
LIMD2,CD8T,9.164410971061569e-222,1.9464357563810677e-220,0.4321154,medium,UC_inflamed,CD_inflamed,9891021.5,8.31506544269244e-24,11609,1979,5.105769748153186e-23
LIMD2,CD8T,9.164410971061569e-222,1.9464357563810677e-220,0.4321154,medium,UC_inflamed,UC_non_inflamed,42999730.5,1.1049301416055322e-18,11609,6890,5.6740322462078625e-18
AKIRIN2,CD8T,3.1032596528820328e-220,6.51978078694013e-219,0.30030283,medium,UC_inflamed,UC_non_inflamed,46896968.0,1.538656318856306e-176,11609,6890,1.2081940524222727e-174
AKIRIN2,CD8T,3.1032596528820328e-220,6.51978078694013e-219,0.30030283,medium,UC_inflamed,Colitis_inflamed,76581909.5,5.311932835222202e-49,11609,12212,6.456016776941631e-48
AKIRIN2,CD8T,3.1032596528820328e-220,6.51978078694013e-219,0.30030283,medium,Healthy,UC_inflamed,130579163.5,1.8533095085717128e-37,23962,11609,1.6884963305734815e-36
AKIRIN2,CD8T,3.1032596528820328e-220,6.51978078694013e-219,0.30030283,medium,UC_inflamed,CD_inflamed,10835487.0,2.924125651068417e-07,11609,1979,8.806882653013083e-07
CGGBP1,CD8T,5.992370794525865e-219,1.2505152851341425e-217,0.27918504,medium,UC_inflamed,Colitis_inflamed,64178910.5,6.960293432375074e-62,11609,12212,1.1177138870116717e-60
CGGBP1,CD8T,5.992370794525865e-219,1.2505152851341425e-217,0.27918504,medium,UC_inflamed,UC_non_inflamed,43749466.5,3.869328670697084e-61,11609,6890,6.126183468499463e-60
CGGBP1,CD8T,5.992370794525865e-219,1.2505152851341425e-217,0.27918504,medium,UC_inflamed,CD_inflamed,9904954.0,1.1894767664891314e-40,11609,1979,1.1745262614535539e-39
CGGBP1,CD8T,5.992370794525865e-219,1.2505152851341425e-217,0.27918504,medium,Healthy,UC_inflamed,144007295.0,1.713261776175353e-13,23962,11609,7.145060700029538e-13
GSTP1,CD8T,4.649622761591891e-218,9.66412902065095e-217,0.3983796,medium,Healthy,UC_inflamed,157157703.0,1.3418409802882675e-99,23962,11609,4.181569076536872e-98
GSTP1,CD8T,4.649622761591891e-218,9.66412902065095e-217,0.3983796,medium,UC_inflamed,Colitis_inflamed,65315585.0,6.453174688497319e-30,11609,12212,4.784916130674464e-29
GSTP1,CD8T,4.649622761591891e-218,9.66412902065095e-217,0.3983796,medium,UC_inflamed,UC_non_inflamed,43376905.5,1.2306243256632312e-27,11609,6890,8.538344289508159e-27
GSTP1,CD8T,4.649622761591891e-218,9.66412902065095e-217,0.3983796,medium,UC_inflamed,CD_inflamed,9881907.5,2.6923838176825667e-27,11609,1979,1.849549623945476e-26
SELPLG,CD8T,1.1181766020318176e-216,2.2995094751043206e-215,0.40293953,medium,UC_inflamed,UC_non_inflamed,45234498.5,2.406818424649904e-98,11609,6890,7.363565867968599e-97
SELPLG,CD8T,1.1181766020318176e-216,2.2995094751043206e-215,0.40293953,medium,UC_inflamed,CD_inflamed,9643367.5,1.4278320266451461e-46,11609,1979,1.6343450454243126e-45
SELPLG,CD8T,1.1181766020318176e-216,2.2995094751043206e-215,0.40293953,medium,UC_inflamed,Colitis_inflamed,67368268.5,7.735157859617718e-17,11609,12212,3.701191910664429e-16
SELPLG,CD8T,1.1181766020318176e-216,2.2995094751043206e-215,0.40293953,medium,Healthy,UC_inflamed,143093354.0,2.5146966810342235e-08,23962,11609,8.079961304801423e-08
SEMA4D,CD8T,1.026003686825084e-214,2.090600172879369e-213,0.27023009,medium,UC_inflamed,Colitis_inflamed,63074369.5,2.4011330453677145e-88,11609,12212,6.236130897540241e-87
SEMA4D,CD8T,1.026003686825084e-214,2.090600172879369e-213,0.27023009,medium,UC_inflamed,CD_inflamed,9526009.0,1.619330864690624e-66,11609,1979,2.844293115480696e-65
SEMA4D,CD8T,1.026003686825084e-214,2.090600172879369e-213,0.27023009,medium,UC_inflamed,UC_non_inflamed,42241688.5,2.0539458272549114e-24,11609,6890,1.28736320482352e-23
SEMA4D,CD8T,1.026003686825084e-214,2.090600172879369e-213,0.27023009,medium,Healthy,UC_inflamed,143996444.5,1.1599469960348064e-14,23962,11609,5.0893440775733014e-14
FDFT1,CD8T,1.6672080477730696e-214,3.3926810888387324e-213,0.3689557,medium,UC_inflamed,CD_inflamed,9229888.0,7.847055898146133e-86,11609,1979,1.955389683423232e-84
FDFT1,CD8T,1.6672080477730696e-214,3.3926810888387324e-213,0.3689557,medium,UC_inflamed,UC_non_inflamed,43882055.5,1.5824526425424785e-74,11609,6890,3.2202931271350293e-73
FDFT1,CD8T,1.6672080477730696e-214,3.3926810888387324e-213,0.3689557,medium,Healthy,UC_inflamed,142908538.5,1.5337770853871023e-09,23962,11609,5.278996401128245e-09
FDFT1,CD8T,1.6672080477730696e-214,3.3926810888387324e-213,0.3689557,medium,UC_inflamed,Colitis_inflamed,68927132.5,8.725745928607939e-08,11609,12212,2.7138414541777225e-07
CLIC3,CD8T,5.0703656276538805e-214,1.0290988826780009e-212,0.25440639,medium,Healthy,UC_inflamed,151014938.5,6.809121238491408e-83,23962,11609,1.6060471228164044e-81
CLIC3,CD8T,5.0703656276538805e-214,1.0290988826780009e-212,0.25440639,medium,UC_inflamed,CD_inflamed,9773438.0,7.081210414443401e-64,11609,1979,1.1837543463214758e-62
CLIC3,CD8T,5.0703656276538805e-214,1.0290988826780009e-212,0.25440639,medium,UC_inflamed,Colitis_inflamed,65648351.0,5.019982360563221e-52,11609,12212,6.542063110282464e-51
CLIC3,CD8T,5.0703656276538805e-214,1.0290988826780009e-212,0.25440639,medium,UC_inflamed,UC_non_inflamed,42007870.5,1.0489439011490415e-25,11609,6890,6.8521300916708505e-25
PTPN6,CD8T,1.51815065823795e-212,3.049442930700957e-211,0.28617015,medium,Healthy,UC_inflamed,154767083.0,3.5667484005770945e-91,23962,11609,9.732714840951223e-90
PTPN6,CD8T,1.51815065823795e-212,3.049442930700957e-211,0.28617015,medium,UC_inflamed,Colitis_inflamed,64437645.5,2.8041724092138645e-48,11609,12212,3.358958471579717e-47
PTPN6,CD8T,1.51815065823795e-212,3.049442930700957e-211,0.28617015,medium,UC_inflamed,UC_non_inflamed,42945050.5,2.235388657385166e-28,11609,6890,1.5865732813533163e-27
PTPN6,CD8T,1.51815065823795e-212,3.049442930700957e-211,0.28617015,medium,UC_inflamed,CD_inflamed,10172447.0,1.7122821650664686e-23,11609,1979,1.0401442466956652e-22
RAB3GAP1,CD8T,8.3870667956198e-212,1.6738604296726708e-210,0.250858997,medium,UC_inflamed,UC_non_inflamed,43342015.5,9.670778709503948e-86,11609,6890,2.4057443793104894e-84
